city,state,latitude,longitude
troy,il,38.7291667,-89.8830556
lonedell,mo,38.3080556,-90.8275
coldwater (approx. 3 miles se of),mo,37.3033333,-90.4097222
des peres,mo,38.6008333,-90.4327778
elmwood,il,40.7777778,-89.9663889
granite city,il,38.7013889,-90.1486111
oakville,mo,38.47,-90.3044444
plymouth,wi,43.7486111,-87.9769444
scottsdale,az,33.5091667,-111.8983333
st. charles,mo,38.7838889,-90.4811111
st. charles (outside of st. louis),mo,38.7838889,-90.4811111
st. louis,mo,38.6272222,-90.1977778
chesterfield,mo,38.6630556,-90.5769444
arnold,mo,38.4327778,-90.3775
olney,il,38.7308333,-88.0852778
auburn,wa,47.3075,-122.2272222
belleville (3.5 sw of scott afb),il,38.52,-89.9838889
crestwood (near st. louis),mo,38.5569444,-90.3816667
creve coeur,mo,38.6608333,-90.4225
florissant,mo,38.7891667,-90.3225
florissant,mo,38.7891667,-90.3225
gerald,mo,38.3997222,-91.3305556
hazel park,mi,42.4625,-83.1041667
hazelwood,mo,38.7713889,-90.3708333
st. charles,mo,38.7838889,-90.4811111
st. louis,mo,38.6272222,-90.1977778
st. louis,mo,38.6272222,-90.1977778
troy,mo,38.9794444,-90.9805556
fairview heights,il,38.5888889,-89.9902778
millstadt,il,38.4613889,-90.0916667
collinsville,il,38.6702778,-89.9844444
brighton,il,39.0397222,-90.1405556
east alton,il,38.8802778,-90.1111111
lenzburg,il,38.2872222,-89.8172222
millstadt,il,38.4613889,-90.0916667
alton,il,38.8905556,-90.1841667
dupo,il,38.5161111,-90.2102778
granite city (5min.from st.louis&#44mo.),il,38.7013889,-90.1486111
redding,ca,40.5866667,-122.3905556
redding (northeast of&#44 out over millville&#44 approximately),ca,40.5866667,-122.3905556
rockport,in,37.8830556,-87.0494444
st. louis (kirkwood),mo,38.6272222,-90.1977778
mcminnville,or,45.2102778,-123.1975
columbia,il,38.4436111,-90.2011111
frontenac,mo,38.6355556,-90.415
st. louis (st. ann),mo,38.6272222,-90.1977778
freeburg (outside of),il,38.4275,-89.9136111
st. louis (pacific),mo,38.6272222,-90.1977778
fenton,mi,42.7977778,-83.705
nags head,nc,35.9572222,-75.6244444
burien (looking sw&#44 three tree point to vashon island),wa,47.4705556,-122.3455556
boston,ma,42.3583333,-71.0602778
huntsville,al,34.7302778,-86.5861111
hillsboro,mo,38.2322222,-90.5627778
clarkston,mi,42.7358333,-83.4188889
holland,mi,42.7875,-86.1088889
sacramento,ca,38.5816667,-121.4933333
arcadia,ca,34.1397222,-118.0344444
pine ridge,sd,43.0255556,-102.5558333
dillard,ga,34.97,-83.3872222
lackawanna,ny,42.8255556,-78.8236111
lackawanna,ny,42.8255556,-78.8236111
northport,al,33.2288889,-87.5772222
little rock,ar,34.7463889,-92.2894444
millstadt,il,38.4613889,-90.0916667
pauls valley,ok,34.74,-97.2219444
humboldt,ia,42.7208333,-94.215
mount pleasant,sc,32.7938889,-79.8627778
wachapreague,va,37.6041667,-75.69
colorado springs,co,38.8338889,-104.8208333
columbus,ga,32.4608333,-84.9877778
loves park,il,42.32,-89.0580556
potsdam,ny,44.6697222,-74.9816667
st. louis,mo,38.6272222,-90.1977778
pacific city,or,45.2025,-123.9616667
urbandale,ia,41.6266667,-93.7119444
windsor heights,ia,41.5977778,-93.7080556
des moines (metro area),ia,41.6005556,-93.6088889
conyers,ga,33.6675,-84.0177778
tacoma,wa,47.2530556,-122.4430556
des moines,ia,41.6005556,-93.6088889
tacoma,wa,47.2530556,-122.4430556
west des moines,ia,41.6005556,-93.6088889
puyallup,wa,47.1855556,-122.2916667
riverview,fl,27.8658333,-82.3266667
tacoma,wa,47.2530556,-122.4430556
houston,tx,29.7630556,-95.3630556
tacoma,wa,47.2530556,-122.4430556
tacoma,wa,47.2530556,-122.4430556
oakland,md,39.4077778,-79.4069444
toledo,oh,41.6638889,-83.5552778
interlochen,mi,44.6447222,-85.7672222
roslyn,wa,47.2236111,-120.9919444
kennewick,wa,46.2113889,-119.1361111
redondo,wa,47.3486111,-122.3222222
slickville,pa,40.4597222,-79.5233333
independence,mo,39.0911111,-94.4152778
des moines,ia,41.6005556,-93.6088889
narragansett,ri,41.45,-71.45
big pine,ca,37.165,-118.2886111
long beach,ca,33.7669444,-118.1883333
houston,tx,29.7630556,-95.3630556
houston,tx,29.7630556,-95.3630556
dorena,or,43.72,-122.8608333
naples,me,43.9716667,-70.6097222
henryetta,ok,35.4397222,-95.9816667
sherman,ny,42.1591667,-79.5955556
junction city,ks,39.0286111,-96.8311111
elysburg,pa,40.8644444,-76.5527778
pembroke pines,fl,26.0027778,-80.2241667
bremerton,wa,47.5675,-122.6313889
san bernardino,ca,34.1083333,-117.2888889
new york city,ny,40.7141667,-74.0063889
blue eye,mo,36.4986111,-93.3966667
new york city (brooklyn),ny,40.7141667,-74.0063889
vista,ca,33.2,-117.2416667
murrieta,ca,33.5538889,-117.2130556
hillsboro,or,45.5230556,-122.9886111
seattle,wa,47.6063889,-122.3308333
bakersfield,ca,35.3733333,-119.0177778
mapleton,ia,42.1658333,-95.7927778
chico,ca,39.7286111,-121.8363889
orland park,il,41.6302778,-87.8538889
san diego,ca,32.7152778,-117.1563889
bayonne,nj,40.6686111,-74.1147222
butler,pa,40.8611111,-79.8955556
nantucket,ma,41.2833333,-70.1
renton,wa,47.4830556,-122.2158333
vancouver,wa,45.6388889,-122.6602778
east wenatchee,wa,47.4158333,-120.2919444
seattle,wa,47.6063889,-122.3308333
tulelake,ca,41.9561111,-121.4763889
ridgeway,sc,34.3075,-80.9605556
attleboro,ma,41.9444444,-71.2861111
merced,ca,37.3022222,-120.4819444
tucson,az,32.2216667,-110.9258333
provo,ut,40.2338889,-111.6577778
charlotte,nc,35.2269444,-80.8433333
topeka,ks,39.0483333,-95.6777778
pacific beach,ca,32.7977778,-117.2394444
clarkson,ny,43.2330556,-77.9277778
dallas,tx,32.7833333,-96.8
north richland hills,tx,32.8341667,-97.2286111
galt,ca,38.2547222,-121.2988889
winter springs,fl,28.6986111,-81.3083333
casselberry,fl,28.6775,-81.3280556
el cajon,ca,32.7947222,-116.9616667
hollis,nh,42.7430556,-71.5922222
casselberry,fl,28.6775,-81.3280556
canyon country,ca,34.4233333,-118.4711111
el cajon,ca,32.7947222,-116.9616667
la mesa,ca,32.7677778,-117.0222222
san diego,ca,32.7152778,-117.1563889
spring valley,ca,32.7447222,-116.9980556
damascus,md,39.2883333,-77.2041667
el cajon,ca,32.7947222,-116.9616667
el cajon,ca,32.7947222,-116.9616667
san diego,ca,32.7152778,-117.1563889
kingman,az,35.1894444,-114.0522222
san jose,ca,37.3394444,-121.8938889
brookings,or,42.0527778,-124.2827778
santaquin,ut,39.9755556,-111.7844444
tahoe city,ca,39.1722222,-120.1377778
arlington,ma,42.4152778,-71.1569444
eugene,or,44.0522222,-123.0855556
casselberry,fl,28.6775,-81.3280556
eugene,or,44.0522222,-123.0855556
mendota (near),ca,36.7536111,-120.3805556
redmond,wa,47.6741667,-122.1202778
columbia,mo,38.9516667,-92.3338889
roswell,nm,33.3941667,-104.5225
sanford,fl,28.8002778,-81.2733333
painesville,oh,41.7244444,-81.2458333
laguna woods,ca,33.6102778,-117.7244444
pismo beach,ca,35.1427778,-120.6402778
davie,fl,26.0625,-80.2333333
freeport,me,43.8569444,-70.1036111
altadena,ca,34.1897222,-118.1302778
colorado springs,co,38.8338889,-104.8208333
miami,ok,36.8744444,-94.8772222
pocatello,id,42.8713889,-112.4447222
auburn hills,mi,42.6875,-83.2341667
el cajon,ca,32.7947222,-116.9616667
el cajon,ca,32.7947222,-116.9616667
san diego,ca,32.7152778,-117.1563889
santee,ca,32.8383333,-116.9730556
scottsdale,az,33.5091667,-111.8983333
flushing,ny,40.7652778,-73.8177778
susanville,ca,40.4163889,-120.6519444
crosby,tx,29.9116667,-95.0619444
queensbury,ny,43.3772222,-73.6136111
north bend,wa,47.4958333,-121.7855556
craigsville,wv,38.3305556,-80.6533333
roscoe,mt,45.3497222,-109.4958333
warwick,ri,41.7,-71.4166667
lakewood,ca,33.8536111,-118.1330556
granite falls,wa,48.0841667,-121.9675
oswego,il,41.6827778,-88.3513889
osteen,fl,28.8458333,-81.1627778
paramount,ca,33.8894444,-118.1588889
portland,or,45.5236111,-122.675
south lake tahoe,ca,38.9333333,-119.9833333
columbia,mo,38.9516667,-92.3338889
columbia,mo,38.9516667,-92.3338889
columbia,mo,38.9516667,-92.3338889
tipton,pa,40.6358333,-78.2961111
rancho san diego,ca,32.7472222,-116.9344444
rolesville,nc,35.9230556,-78.4577778
el cajon,ca,32.7947222,-116.9616667
el cajon,ca,32.7947222,-116.9616667
cedarburg,wi,43.2966667,-87.9875
middleburg,pa,40.7858333,-77.0475
omaha,ne,41.2586111,-95.9375
tipton,pa,40.6358333,-78.2961111
corona,ca,33.8752778,-117.5655556
key largo,fl,25.0861111,-80.4475
mcalpin,fl,30.1388889,-82.9519444
rehoboth,ma,41.8402778,-71.25
salem,or,44.9430556,-123.0338889
myrtle beach,sc,33.6888889,-78.8869444
lake arrowhead,ca,34.2483333,-117.1883333
eugene,or,44.0522222,-123.0855556
markham,il,41.5936111,-87.6947222
murfreesboro,tn,35.8455556,-86.3902778
racine,wi,42.7261111,-87.7827778
prue,ok,36.2380556,-96.3163889
kalispell,mt,48.1958333,-114.3119444
los angeles,ca,34.0522222,-118.2427778
fort wayne,in,41.1305556,-85.1288889
ponca city,ok,36.7069444,-97.0852778
clarklake,mi,42.1213889,-84.345
alexandria,la,31.3111111,-92.445
garland,tx,32.9125,-96.6386111
spring valley,ca,32.7447222,-116.9980556
throop,pa,41.4513889,-75.6122222
la mesa,ca,32.7677778,-117.0222222
spring valley,ca,32.7447222,-116.9980556
wichita falls,tx,33.9136111,-98.4930556
danbury,ct,41.3947222,-73.4544444
bristol,ct,41.6716667,-72.9497222
loveland,co,40.3977778,-105.0744444
norwood,nc,35.2194444,-80.1191667
renton,wa,47.4830556,-122.2158333
riverside,ca,33.9533333,-117.3952778
lansing,mi,42.7325,-84.5555556
indianapolis,in,39.7683333,-86.1580556
toppenish,wa,46.3775,-120.3075
vermillion,sd,42.7794444,-96.9288889
hutchinson,ks,38.0608333,-97.9294444
tacoma,wa,47.2530556,-122.4430556
fort mill,sc,35.0072222,-80.9452778
brighton,mi,42.5294444,-83.7802778
milan,mi,42.0852778,-83.6825
san antonio,tx,29.4238889,-98.4933333
webster,tx,29.5375,-95.1180556
butler,mo,38.2538,-94.3356
athens,ga,33.9608333,-83.3780556
athens,ga,33.9608333,-83.3780556
elmwood park,il,41.9211111,-87.8091667
new york city (brooklyn),ny,40.7141667,-74.0063889
eldora,ia,42.3608333,-93.0994444
portland,or,45.5236111,-122.675
novi,mi,42.4805556,-83.4755556
harrisonville,mo,38.6533333,-94.3486111
lindstrom,mn,45.3894444,-92.8477778
barrington,il,42.1538889,-88.1361111
palmdale,ca,34.5794444,-118.1155556
elgin,il,42.0372222,-88.2811111
elmhurst,il,41.8994444,-87.9402778
hampton beach,nh,42.9072222,-70.8125
hustonville,ky,37.4730556,-84.8158333
kentwood,mi,42.8694444,-85.6447222
kingston,pa,41.2616667,-75.8972222
mackey,in,38.2522222,-87.3916667
westminster,co,39.8366667,-105.0366667
eugene,or,44.0522222,-123.0855556
lowell,ma,42.6333333,-71.3166667
highland,in,39.7944444,-87.3958333
carbondale,pa,41.5736111,-75.5022222
chicago,il,41.85,-87.65
lincoln park,mi,42.2505556,-83.1786111
pittsburgh,pa,40.4405556,-79.9961111
saginaw,mi,43.4194444,-83.9508333
wallingford,ct,41.4569444,-72.8236111
oregon,oh,41.6436111,-83.4869444
oxnard,ca,34.1975,-119.1761111
port jefferson,ny,40.9463889,-73.0697222
albuquerque,nm,35.0844444,-106.6505556
excelsior,mn,44.9033333,-93.5661111
lincoln,ne,40.8,-96.6666667
oak grove,nc,33.9938889,-78.305
stanwood,wa,48.2413889,-122.3694444
excelsior,mn,44.9033333,-93.5661111
mercer island,wa,47.5708333,-122.2208333
chester,wv,40.6130556,-80.5630556
garden grove,ca,33.7738889,-117.9405556
conneaut,oh,41.9475,-80.5544444
indianapolis,in,39.7683333,-86.1580556
lombard,il,41.88,-88.0077778
novi,mi,42.4805556,-83.4755556
jamestown,mi,42.8255556,-85.8425
prairieville,la,30.3027778,-90.9719444
stanwood,wa,48.2413889,-122.3694444
fort wayne,in,41.1305556,-85.1288889
hawthorn woods,il,42.2169444,-88.0494444
wyandotte,mi,42.2141667,-83.15
everett,wa,47.9791667,-122.2008333
lynnwood,wa,47.8211111,-122.3138889
philadelphia,pa,39.9522222,-75.1641667
apalachicola,fl,29.7255556,-84.9833333
louisville,co,39.9777778,-105.1313889
lake havasu city,az,34.4838889,-114.3216667
calumet city,il,41.6155556,-87.5294444
auburn,wa,47.3075,-122.2272222
boxford,ma,42.6611111,-70.9972222
el cajon,ca,32.7947222,-116.9616667
fox lake,il,42.3966667,-88.1836111
el cajon,ca,32.7947222,-116.9616667
el cajon,ca,32.7947222,-116.9616667
el cajon,ca,32.7947222,-116.9616667
el cajon,ca,32.7947222,-116.9616667
falmouth,ma,41.5513889,-70.6152778
el cajon,ca,32.7947222,-116.9616667
alvarado,tx,32.4063889,-97.2113889
shelby,nc,35.2922222,-81.5358333
st. louis,mo,38.6272222,-90.1977778
dearborn heights,mi,42.3369444,-83.2733333
snohomish,wa,47.9130556,-122.0969444
south elgin,il,41.9941667,-88.2922222
westlake village,ca,34.1458333,-118.8047222
surprise,az,33.6305556,-112.3325
goodyear,az,33.4352778,-112.3575
charlotte,nc,35.2269444,-80.8433333
algonquin,il,42.1655556,-88.2941667
plummer,id,47.3352778,-116.8875
seattle,wa,47.6063889,-122.3308333
apopka,fl,28.6802778,-81.5097222
auburn,wa,47.3075,-122.2272222
auburn,wa,47.3075,-122.2272222
auburn,wa,47.3075,-122.2272222
auburn,wa,47.3075,-122.2272222
auburn,wa,47.3075,-122.2272222
boiling springs,sc,35.0463889,-81.9819444
dickson city,pa,41.4713889,-75.6080556
federal way,wa,47.3225,-122.3113889
fond du lac,wi,43.7730556,-88.4469444
killeen,tx,31.1169444,-97.7275
mechanicsburg,pa,40.2141667,-77.0088889
milford,ct,41.2222222,-73.0569444
winthrop,wa,48.4780556,-120.185
philadelphia,pa,39.9522222,-75.1641667
east haven,ct,41.2761111,-72.8688889
sacramento,ca,38.5816667,-121.4933333
snoqualmie,wa,47.5288889,-121.8241667
vicksburg,mi,42.12,-85.5327778
waterville,oh,41.5008333,-83.7183333
macomb,mi,42.7008333,-82.9591667
chicago,il,41.85,-87.65
la conner,wa,48.3888889,-122.495
monroe,wa,47.8555556,-121.9697222
monroe,wa,47.8555556,-121.9697222
novi,mi,42.4805556,-83.4755556
plainwell,mi,42.44,-85.6488889
seattle,wa,47.6063889,-122.3308333
tomahawk,wi,45.4711111,-89.7297222
chester,wv,40.6130556,-80.5630556
chester,wv,40.6130556,-80.5630556
chicago,il,41.85,-87.65
everett,wa,47.9791667,-122.2008333
iola,ks,37.9244444,-95.3997222
lemon grove,ca,32.7425,-117.0305556
patchogue,ny,40.7655556,-73.0155556
seattle,wa,47.6063889,-122.3308333
streamwood,il,42.0255556,-88.1783333
seattle,wa,47.6063889,-122.3308333
alpena,mi,45.0616667,-83.4327778
houston,tx,29.7630556,-95.3630556
chisago city,mn,45.3736111,-92.8897222
decatur,in,40.8305556,-84.9291667
hazelwood (st. louis),mo,38.7713889,-90.3708333
toledo,oh,41.6638889,-83.5552778
deer park,il,42.1608333,-88.0813889
mcdonald,pa,40.3708333,-80.235
knoxville,tn,35.9605556,-83.9208333
rootstown,oh,41.0988889,-81.2427778
sharps chapel,tn,36.3436111,-83.8041667
st. augustine,fl,29.8944444,-81.3147222
portland,tn,36.5816667,-86.5163889
fort worth,tx,32.7252778,-97.3205556
russellville,ar,35.2783333,-93.1336111
highland,ca,34.1283333,-117.2077778
fenton,mo,38.5130556,-90.4358333
irvine,ca,33.6694444,-117.8222222
lodi,ca,38.1302778,-121.2713889
louisville,ky,38.2541667,-85.7594444
louisville,ky,38.2541667,-85.7594444
richland,mi,42.3761111,-85.455
st. charles,mo,38.7838889,-90.4811111
claremore,ok,36.3125,-95.6158333
new smyrna beach,fl,29.0255556,-80.9272222
fairborn,oh,39.8208333,-84.0194444
manchester,mo,38.5969444,-90.5091667
vancouver,wa,45.6388889,-122.6602778
huntsville,al,34.7302778,-86.5861111
albuquerque,nm,35.0844444,-106.6505556
baltimore,md,39.2902778,-76.6125
bernie,mo,36.6688889,-89.9686111
bradyville,tn,35.7397222,-86.1655556
branson,mo,36.6436111,-93.2183333
carbondale,pa,41.5736111,-75.5022222
everett,wa,47.9791667,-122.2008333
fridley,mn,45.0861111,-93.2630556
garrison,mn,46.2944444,-93.8266667
hutchinson,ks,38.0608333,-97.9294444
irvine,ca,33.6694444,-117.8222222
jefferson,nc,36.4202778,-81.4736111
johnsonburg,pa,41.4905556,-78.6752778
lakeville,mn,44.6497222,-93.2425
lexington,mi,43.2680556,-82.5308333
lombard,il,41.88,-88.0077778
london,ky,37.1288889,-84.0833333
old hickory,tn,36.2597222,-86.6477778
omaha,ne,41.2586111,-95.9375
papillion,ne,41.1544444,-96.0419444
rockaway beach,mo,36.6991667,-93.1597222
st. albans,vt,44.8108333,-73.0836111
toms river,nj,39.9536111,-74.1983333
joppatowne,md,39.4577778,-76.3555556
portage,in,41.5758333,-87.1761111
hutchinson,ks,38.0608333,-97.9294444
milton,vt,44.6397222,-73.1108333
o&#39fallon,mo,38.8105556,-90.6997222
derby,ks,37.5455556,-97.2686111
mulberry,ar,35.5005556,-94.0513889
tiffin,oh,41.1144444,-83.1780556
yatesville,pa,41.3033333,-75.7869444
o&#39fallon,mo,38.8105556,-90.6997222
beaver falls,pa,40.7519444,-80.3194444
bolingbrook,il,41.6986111,-88.0683333
amelia,oh,39.0283333,-84.2177778
arlington heights,il,42.0883333,-87.9805556
cleveland,oh,41.4994444,-81.6955556
florence,ky,38.9988889,-84.6266667
hillsdale,mi,41.92,-84.6305556
north charleston,sc,32.8544444,-79.975
orlando,fl,28.5380556,-81.3794444
plainfield,il,41.6269444,-88.2038889
port richey,fl,28.2713889,-82.7197222
rancho santa margarita,ca,33.6408333,-117.6022222
ridgway,il,37.7991667,-88.2611111
searcy,ar,35.2505556,-91.7361111
springfield,ma,42.1013889,-72.5902778
swedesboro,nj,39.7475,-75.3108333
topeka,ks,39.0483333,-95.6777778
wakefield,ma,42.5063889,-71.0733333
west peoria,il,40.6936111,-89.5888889
fall city,wa,47.5675,-121.8875
danbury,ct,41.3947222,-73.4544444
franklin,pa,41.3977778,-79.8316667
indio,ca,33.7205556,-116.2147222
wichita,ks,37.6922222,-97.3372222
belford,nj,40.4258333,-74.0872222
chicago,il,41.85,-87.65
great falls,mt,47.5002778,-111.3
richardton,nd,46.8838889,-102.3152778
seymour,in,38.9591667,-85.8902778
wright city,mo,38.8275,-91.02
derby,ct,41.3205556,-73.0894444
seattle,wa,47.6063889,-122.3308333
polk city,ia,41.7713889,-93.7127778
batesville (near lake santee),in,39.3,-85.2222222
belleville,il,38.52,-89.9838889
bothell,wa,47.7625,-122.2041667
cutlerville,mi,42.8408333,-85.6636111
deer park,oh,39.2052778,-84.3947222
fort calhoun,ne,41.4558333,-96.0261111
fort wright,ky,39.0516667,-84.5341667
gastonia,nc,35.2619444,-81.1875
georgetown,ky,38.2097222,-84.5588889
heathsville,va,37.9175,-76.4725
indianapolis,in,39.7683333,-86.1580556
kingston,wa,47.7988889,-122.4969444
lake stevens,wa,48.0152778,-122.0625
lakewood,wa,47.1719444,-122.5172222
lakewood,wa,47.1719444,-122.5172222
lamesa,tx,32.7375,-101.9505556
lorain,oh,41.4527778,-82.1825
lynnwood,wa,47.8211111,-122.3138889
milford,ne,40.7744444,-97.0502778
montrose,pa,41.8338889,-75.8775
north bend,ne,41.4619444,-96.7794444
paxton,ma,42.3111111,-71.9286111
piney flats,tn,36.4194444,-82.3041667
portsmouth,oh,38.7316667,-82.9977778
rio linda,ca,38.6911111,-121.4475
selma,ca,36.5708333,-119.6111111
springfield,ma,42.1013889,-72.5902778
tampa,fl,27.9472222,-82.4586111
vancouver,wa,45.6388889,-122.6602778
vancouver,wa,45.6388889,-122.6602778
waterbury,ct,41.5580556,-73.0519444
st. paul,mn,44.9444444,-93.0930556
dallas,tx,32.7833333,-96.8
columbus,ne,41.4297222,-97.3680556
ipswich,sd,45.4444444,-99.0288889
mentor,oh,41.6661111,-81.3397222
newnan,ga,33.3805556,-84.7997222
polk city,ia,41.7713889,-93.7127778
coudersport,pa,41.7747222,-78.0208333
battle creek,mi,42.3211111,-85.1797222
bennington,ne,41.3647222,-96.1575
cloverdale,in,39.5147222,-86.7938889
edmonds,wa,47.8108333,-122.3761111
erie,pa,42.1291667,-80.0852778
grants pass,or,42.4391667,-123.3272222
ipswich,sd,45.4444444,-99.0288889
kearney,ne,40.6994444,-99.0811111
lake stevens,wa,48.0152778,-122.0625
lakeville,mn,44.6497222,-93.2425
lincoln,ne,40.8,-96.6666667
springfield,oh,39.9241667,-83.8088889
sultan,wa,47.8627778,-121.8152778
vining,mn,46.2630556,-95.5366667
winchester,in,40.1719444,-84.9813889
womelsdorf,pa,40.3616667,-76.1844444
bremerton,wa,47.5675,-122.6313889
north platte,ne,41.1238889,-100.765
huntington beach,ca,33.6602778,-117.9983333
auburn,ny,42.9316667,-76.5663889
auburn,ny,42.9316667,-76.5663889
abbeville,la,29.9744444,-92.1341667
bethesda,oh,40.0161111,-81.0727778
